horizon,group,paper_id,source_pdf,source_sha256,output_json,output_sha256,schema_version,packet_status,quality_score,precision,recall,source_chunks,selected_chunks,delivery_phase,recovery_attempt,model,report_record
short,7,7_5,data/formal_corpus/short/7/7_5.pdf,dfc8e61d6f08e336b01be3282e14fdddc32574f37348b49c81dfc4ff6b9b400c,data/formal_outputs/2_2_version_228/short/7/7_5.json,f999a3cca09c9ff3c96a91cb4e34a562f03d94fe61b84f5000494e92b0e569b6,2.2,accepted,1.0,1.0,1.0,30,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/7/papers.jsonl
short,7,7_6,data/formal_corpus/short/7/7_6.pdf,865f59b7de09fbb89eff7fa6d7013dc977d0a2cdcec18e3b71583bac31af5dd8,data/formal_outputs/2_2_version_228/short/7/7_6.json,ca09ba6d14b37ce3187acc30b53aa63f8851776c4cd7ebe5f2d90a3ef0304335,2.2,accepted,1.0,1.0,1.0,11,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/7/7_6/attempt_1/papers.jsonl
short,8,8_1,data/formal_corpus/short/8/8_1.pdf,d76375e7834b3381da5d53a4238378b5d5e5b63fb9f9e5fa7210a89f551a5a59,data/formal_outputs/2_2_version_228/short/8/8_1.json,eb77e6ad79f1415282df3d76f8c300e2212d5b9a2309efd64e3c9e4810cc5710,2.2,accepted,1.0,1.0,1.0,22,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/8/8_1/attempt_1/papers.jsonl
short,8,8_2,data/formal_corpus/short/8/8_2.pdf,1aab1ef2236f2ba0888829aec87e786b4737289cb76b4dc138b26581a8381a14,data/formal_outputs/2_2_version_228/short/8/8_2.json,e081a5d85acedde81c56f34751e2a153b3e1d09a71032730dc78006051fd742e,2.2,accepted,1.0,1.0,1.0,15,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/8/papers.jsonl
short,8,8_3,data/formal_corpus/short/8/8_3.pdf,6cd2645d4a50d1a61a261529b33747c674d78851bdbe6993b0961f81a17dc6f2,data/formal_outputs/2_2_version_228/short/8/8_3.json,d91b6b8115a6fd98194d6c64cb3961b14b52cfe903847ae544b63d52ef02f5d8,2.2,accepted,1.0,1.0,1.0,16,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/8/papers.jsonl
short,8,8_4,data/formal_corpus/short/8/8_4.pdf,47acdfc72c86705fddf9be37909b64d9a4b7b906b5539671fb85208c7fd52772,data/formal_outputs/2_2_version_228/short/8/8_4.json,620e128cde084f08eb9adf7c4a7d30f95a23a0c6b17f7571c0ab048f6be00638,2.2,accepted,1.0,1.0,1.0,17,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/8/papers.jsonl
short,8,8_5,data/formal_corpus/short/8/8_5.pdf,f5f2f9cc2f305bf77f06812808521696ddbbc06852f4b0db1a970bb322c0c9cb,data/formal_outputs/2_2_version_228/short/8/8_5.json,5215d98b2f473a4ef67afe07776f12305090eb9a9d18534d5976566b2c274f92,2.2,accepted,0.75,0.9512,0.619,26,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/8/papers.jsonl
short,8,8_6,data/formal_corpus/short/8/8_6.pdf,3290759d728561aa59ef1b27431eec1aed3f6605f9a87eb9dd0ab189c7b9cc1b,data/formal_outputs/2_2_version_228/short/8/8_6.json,68bd439f9ac72cb34f9e3930f05771901927882f4d29b2c70764cd933291a73a,2.2,accepted,1.0,1.0,1.0,42,8,recovery,3,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/8/8_6/attempt_3/papers.jsonl
short,9,9_1,data/formal_corpus/short/9/9_1.pdf,1dd67ac4df0796dd196a14aa6382e74d4c7e7b12e40d829d1c305a4401790e46,data/formal_outputs/2_2_version_228/short/9/9_1.json,2125ddf5a47b4f5315ec9de0b64518e426fab0383be76667856ad12868eb3ac7,2.2,accepted,1.0,1.0,1.0,20,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/9/papers.jsonl
short,9,9_2,data/formal_corpus/short/9/9_2.pdf,fdb5b6e158478e3bb4e8f35f3c1cb9299e0fffc678fca31dd354c1c4dafd5153,data/formal_outputs/2_2_version_228/short/9/9_2.json,8563e66a3f9f7a5be760e4de1b4b3bbcc414b02cb32f9044b49028a8e4c692d9,2.2,accepted,0.9388,0.9857,0.8961,13,8,recovery,4,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/9/9_2/attempt_4/papers.jsonl
short,9,9_3,data/formal_corpus/short/9/9_3.pdf,8eb0b3e351150d330202e30af528c9eb548a79905f52bdb0db04686a75b02649,data/formal_outputs/2_2_version_228/short/9/9_3.json,41cc316223545819fe15218b5ad513e1a6c5b4ad0e13382bcbc745af3f86dc61,2.2,accepted,1.0,1.0,1.0,40,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/9/papers.jsonl
short,9,9_4,data/formal_corpus/short/9/9_4.pdf,eeda26270bbe52bf69c4de01eef1c3de342eb1e67970ee45b53cf1986fc182b4,data/formal_outputs/2_2_version_228/short/9/9_4.json,0e3545723695bf8f73cfac747be06ea60d57102bd754fe892499e513cf433968,2.2,accepted,1.0,1.0,1.0,28,8,recovery,2,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/9/9_4/attempt_2/papers.jsonl
short,9,9_5,data/formal_corpus/short/9/9_5.pdf,5731f6e680035a6aab3e35f11eedcc558b7939de5b290a589f43322251eb3e04,data/formal_outputs/2_2_version_228/short/9/9_5.json,75106dd35fe5cc5005e734d499682d1182f89ab5033c3d2eb653134596e5c220,2.2,accepted,0.9193,0.9367,0.9024,17,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/9/9_5/attempt_1/papers.jsonl
short,9,9_6,data/formal_corpus/short/9/9_6.pdf,18b9bf9ce4a553b7c54ed4aab49f1f5a008f9b7e9915f2f164c8ef4da59559cd,data/formal_outputs/2_2_version_228/short/9/9_6.json,6cdaa51bee38120f5eaa0713cd4138ddedf8ca1d24237551f32f588cc5f04107,2.2,accepted,1.0,1.0,1.0,28,8,recovery,1,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/recovery/short/9/9_6/attempt_1/papers.jsonl
short,10,10_1,data/formal_corpus/short/10/10_1.pdf,cb471d4c0063cad56f8d74b6a72fa7dad1677f8423a0a81349487a63bb58d3de,data/formal_outputs/2_2_version_228/short/10/10_1.json,09bb7587f7264bc092e2af32efb7aab2e4997a6755af4ced6ef041a48bb7e6ad,2.2,accepted,1.0,1.0,1.0,12,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/10/papers.jsonl
short,10,10_2,data/formal_corpus/short/10/10_2.pdf,510efa34d3ff6dbc93b0a09a58272127d8c6ecf656363890e1a823636f83ccf0,data/formal_outputs/2_2_version_228/short/10/10_2.json,6322194e0d9b35edbe7395a64de05c8aafa1c685365ca9fedd25900686a78caf,2.2,accepted,1.0,1.0,1.0,36,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/10/papers.jsonl
short,10,10_3,data/formal_corpus/short/10/10_3.pdf,07cb8796d7c100bf7c02bc575f16aab72c32630a8f85abd54ad45dc4f63e80fb,data/formal_outputs/2_2_version_228/short/10/10_3.json,e594bf8759965e44cdb1a28d51182de5717523d2c917afe13cf1eb20f37c5b13,2.2,accepted,1.0,1.0,1.0,22,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/10/papers.jsonl
short,10,10_4,data/formal_corpus/short/10/10_4.pdf,e365be4acbef22492cbe7c534019a025981cd88598c1e8e04f40d588f024d39d,data/formal_outputs/2_2_version_228/short/10/10_4.json,fa00b5e7e7e82d40ecec53d539706ba120ef59a9e99ef04ae988594c7f50cb33,2.2,accepted,0.7692,0.6429,0.9574,10,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/10/papers.jsonl
short,10,10_5,data/formal_corpus/short/10/10_5.pdf,dfc1e011f88510c5f8123adb3409e3b9b7f3a126495a6db8faf73d21977e0a77,data/formal_outputs/2_2_version_228/short/10/10_5.json,f52fdba5efc81baf6156fbf9484ce54740b18b9cec72a9f22f1cc01883a9b67a,2.2,accepted,0.9091,0.9756,0.8511,13,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/10/papers.jsonl
short,10,10_6,data/formal_corpus/short/10/10_6.pdf,8f65127c770a8e8994777010ed36dfcf64fc38f840042778eef7fe8ab2c12e10,data/formal_outputs/2_2_version_228/short/10/10_6.json,c6ef93477f4c8556074d1d7e72feeb8a45473b92387c485e3fdd013c5911e4c6,2.2,accepted,1.0,1.0,1.0,42,4,initial,,deepseek-v4-pro,data/formal_outputs/2_2_version_228/reports/short/10/papers.jsonl
